Timestamp,"Ithaca, NY, United States Daytime","Ithaca, NY, United States Humidity","Ithaca, NY, United States Condition","Ithaca, NY, United States Temp"
2024-07-16T00:00:00-04:00 New_York,,98,showers,63
2024-07-16T01:00:00-04:00 New_York,,98,cloudy,63
2024-07-16T02:00:00-04:00 New_York,,98,cloudy,63
2024-07-16T03:00:00-04:00 New_York,,98,cloudy,63
2024-07-16T04:00:00-04:00 New_York,,98,cloudy,63
2024-07-16T05:00:00-04:00 New_York,,97,cloudy,65
2024-07-16T05:44:00-04:00 New_York,TRUE,,,
2024-07-16T06:00:00-04:00 New_York,,97,showers,66
2024-07-16T07:00:00-04:00 New_York,,95,showers,67
2024-07-16T08:00:00-04:00 New_York,,96,showers,69
2024-07-16T09:00:00-04:00 New_York,,97,showers,71
2024-07-16T10:00:00-04:00 New_York,,84,partlyCloudy,74
2024-07-16T11:00:00-04:00 New_York,,76,cloudy,74
2024-07-16T12:00:00-04:00 New_York,,75,showers,73
2024-07-16T13:00:00-04:00 New_York,,89,showers,74
2024-07-16T14:00:00-04:00 New_York,,89,showers,77
2024-07-16T15:00:00-04:00 New_York,,74,showers,78
2024-07-16T16:00:00-04:00 New_York,,63,showers,80
2024-07-16T17:00:00-04:00 New_York,,65,clear,79
2024-07-16T18:00:00-04:00 New_York,,67,partlyCloudy,77
2024-07-16T19:00:00-04:00 New_York,,73,showers,73
2024-07-16T20:00:00-04:00 New_York,,78,showers,70
2024-07-16T20:40:00-04:00 New_York,FALSE,,,
2024-07-16T21:00:00-04:00 New_York,,95,showers,68
2024-07-16T22:00:00-04:00 New_York,,95,partlyCloudy,66
2024-07-16T23:00:00-04:00 New_York,,96,showers,64
2024-07-17T00:00:00-04:00 New_York,,95,showers,63
2024-07-17T01:00:00-04:00 New_York,,95,showers,61
2024-07-17T02:00:00-04:00 New_York,,96,showers,61
2024-07-17T03:00:00-04:00 New_York,,97,showers,60
2024-07-17T04:00:00-04:00 New_York,,97,showers,60
2024-07-17T05:00:00-04:00 New_York,,96,showers,61
2024-07-17T05:45:00-04:00 New_York,TRUE,,,
2024-07-17T06:00:00-04:00 New_York,,97,showers,63
2024-07-17T07:00:00-04:00 New_York,,98,showers,66
2024-07-17T08:00:00-04:00 New_York,,97,showers,69
2024-07-17T09:00:00-04:00 New_York,,94,showers,71
2024-07-17T10:00:00-04:00 New_York,,91,showers,72
2024-07-17T11:00:00-04:00 New_York,,90,showers,74
2024-07-17T12:00:00-04:00 New_York,,88,showers,76
2024-07-17T13:00:00-04:00 New_York,,77,showers,77
2024-07-17T14:00:00-04:00 New_York,,74,showers,78
2024-07-17T15:00:00-04:00 New_York,,83,showers,77
2024-07-17T16:00:00-04:00 New_York,,87,showers,77
2024-07-17T17:00:00-04:00 New_York,,89,showers,76
2024-07-17T18:00:00-04:00 New_York,,90,showers,74
2024-07-17T19:00:00-04:00 New_York,,91,showers,71
2024-07-17T20:00:00-04:00 New_York,,93,showers,68
2024-07-17T20:39:00-04:00 New_York,FALSE,,,
2024-07-17T21:00:00-04:00 New_York,,95,showers,66
2024-07-17T22:00:00-04:00 New_York,,96,showers,63
2024-07-17T23:00:00-04:00 New_York,,96,showers,59
2024-07-18T00:00:00-04:00 New_York,,95,showers,56
2024-07-18T01:00:00-04:00 New_York,,94,clear,55
2024-07-18T02:00:00-04:00 New_York,,94,clear,53
2024-07-18T03:00:00-04:00 New_York,,94,showers,52
2024-07-18T04:00:00-04:00 New_York,,94,clear,51
2024-07-18T05:00:00-04:00 New_York,,93,clear,51
2024-07-18T05:46:00-04:00 New_York,TRUE,,,
2024-07-18T06:00:00-04:00 New_York,,93,clear,54
2024-07-18T07:00:00-04:00 New_York,,92,clear,57
2024-07-18T08:00:00-04:00 New_York,,87,clear,61
2024-07-18T09:00:00-04:00 New_York,,78,clear,65
2024-07-18T10:00:00-04:00 New_York,,63,clear,68
2024-07-18T11:00:00-04:00 New_York,,57,partlyCloudy,70
2024-07-18T12:00:00-04:00 New_York,,54,showers,71
2024-07-18T13:00:00-04:00 New_York,,52,showers,72
2024-07-18T14:00:00-04:00 New_York,,55,showers,72
2024-07-18T15:00:00-04:00 New_York,,57,showers,72
2024-07-18T16:00:00-04:00 New_York,,61,showers,71
2024-07-18T17:00:00-04:00 New_York,,61,showers,70
2024-07-18T18:00:00-04:00 New_York,,64,clear,67
2024-07-18T19:00:00-04:00 New_York,,71,clear,63
2024-07-18T20:00:00-04:00 New_York,,80,clear,59
2024-07-18T20:39:00-04:00 New_York,FALSE,,,
2024-07-18T21:00:00-04:00 New_York,,92,clear,55
2024-07-18T22:00:00-04:00 New_York,,94,clear,53
2024-07-18T23:00:00-04:00 New_York,,94,clear,50
2024-07-19T00:00:00-04:00 New_York,,94,showers,51
2024-07-19T01:00:00-04:00 New_York,,94,showers,50
2024-07-19T02:00:00-04:00 New_York,,94,showers,50
2024-07-19T03:00:00-04:00 New_York,,94,clear,49
2024-07-19T04:00:00-04:00 New_York,,94,clear,48
2024-07-19T05:00:00-04:00 New_York,,94,showers,50
2024-07-19T05:46:00-04:00 New_York,TRUE,,,
2024-07-19T06:00:00-04:00 New_York,,94,showers,53
2024-07-19T07:00:00-04:00 New_York,,92,clear,57
2024-07-19T08:00:00-04:00 New_York,,84,clear,61
2024-07-19T09:00:00-04:00 New_York,,73,clear,65
2024-07-19T10:00:00-04:00 New_York,,65,clear,68
2024-07-19T11:00:00-04:00 New_York,,57,clear,71
2024-07-19T12:00:00-04:00 New_York,,52,clear,73
2024-07-19T13:00:00-04:00 New_York,,49,clear,75
2024-07-19T14:00:00-04:00 New_York,,47,partlyCloudy,76
2024-07-19T15:00:00-04:00 New_York,,46,partlyCloudy,76
2024-07-19T16:00:00-04:00 New_York,,48,partlyCloudy,76
2024-07-19T17:00:00-04:00 New_York,,55,partlyCloudy,75
2024-07-19T18:00:00-04:00 New_York,,55,clear,72
2024-07-19T19:00:00-04:00 New_York,,67,clear,67
2024-07-19T20:00:00-04:00 New_York,,77,clear,63
2024-07-19T20:38:00-04:00 New_York,FALSE,,,
2024-07-19T21:00:00-04:00 New_York,,85,clear,60
2024-07-19T22:00:00-04:00 New_York,,88,clear,58
2024-07-19T23:00:00-04:00 New_York,,89,clear,55
2024-07-20T00:00:00-04:00 New_York,,87,clear,54
2024-07-20T01:00:00-04:00 New_York,,87,clear,53
2024-07-20T02:00:00-04:00 New_York,,88,clear,52
2024-07-20T03:00:00-04:00 New_York,,88,clear,52
2024-07-20T04:00:00-04:00 New_York,,88,clear,52
2024-07-20T05:00:00-04:00 New_York,,87,clear,53
2024-07-20T05:47:00-04:00 New_York,TRUE,,,
2024-07-20T06:00:00-04:00 New_York,,87,clear,56
2024-07-20T07:00:00-04:00 New_York,,83,clear,60
2024-07-20T08:00:00-04:00 New_York,,76,clear,64
2024-07-20T09:00:00-04:00 New_York,,70,clear,67
2024-07-20T10:00:00-04:00 New_York,,66,clear,70
2024-07-20T11:00:00-04:00 New_York,,63,clear,73
2024-07-20T12:00:00-04:00 New_York,,57,clear,76
2024-07-20T13:00:00-04:00 New_York,,51,clear,78
2024-07-20T14:00:00-04:00 New_York,,46,clear,80
2024-07-20T15:00:00-04:00 New_York,,44,clear,80
2024-07-20T16:00:00-04:00 New_York,,44,clear,80
2024-07-20T17:00:00-04:00 New_York,,48,clear,78
2024-07-20T18:00:00-04:00 New_York,,57,clear,74
2024-07-20T19:00:00-04:00 New_York,,66,clear,69
2024-07-20T20:00:00-04:00 New_York,,77,clear,65
2024-07-20T20:37:00-04:00 New_York,FALSE,,,
2024-07-20T21:00:00-04:00 New_York,,81,clear,62
2024-07-20T22:00:00-04:00 New_York,,81,clear,59
2024-07-20T23:00:00-04:00 New_York,,82,clear,57
2024-07-21T00:00:00-04:00 New_York,,87,clear,56
2024-07-21T01:00:00-04:00 New_York,,87,clear,54
2024-07-21T02:00:00-04:00 New_York,,86,clear,53
2024-07-21T03:00:00-04:00 New_York,,85,clear,52
2024-07-21T04:00:00-04:00 New_York,,85,clear,52
2024-07-21T05:00:00-04:00 New_York,,86,clear,52
2024-07-21T05:48:00-04:00 New_York,TRUE,,,
2024-07-21T06:00:00-04:00 New_York,,88,clear,56
2024-07-21T07:00:00-04:00 New_York,,85,clear,60
2024-07-21T08:00:00-04:00 New_York,,76,clear,65
2024-07-21T09:00:00-04:00 New_York,,69,clear,69
2024-07-21T10:00:00-04:00 New_York,,63,clear,72
2024-07-21T11:00:00-04:00 New_York,,57,clear,75
2024-07-21T12:00:00-04:00 New_York,,52,clear,77
2024-07-21T13:00:00-04:00 New_York,,49,partlyCloudy,78
2024-07-21T14:00:00-04:00 New_York,,49,partlyCloudy,79
2024-07-21T15:00:00-04:00 New_York,,50,partlyCloudy,79
2024-07-21T16:00:00-04:00 New_York,,52,showers,78
2024-07-21T17:00:00-04:00 New_York,,61,showers,76
2024-07-21T18:00:00-04:00 New_York,,75,showers,73
2024-07-21T19:00:00-04:00 New_York,,89,showers,69
2024-07-21T20:00:00-04:00 New_York,,92,showers,66
2024-07-21T20:36:00-04:00 New_York,FALSE,,,
2024-07-21T21:00:00-04:00 New_York,,94,partlyCloudy,63
2024-07-21T22:00:00-04:00 New_York,,95,showers,61
2024-07-21T23:00:00-04:00 New_York,,95,showers,59
2024-07-22T00:00:00-04:00 New_York,,94,showers,58
2024-07-22T01:00:00-04:00 New_York,,94,showers,58
2024-07-22T02:00:00-04:00 New_York,,95,showers,57
2024-07-22T03:00:00-04:00 New_York,,95,showers,57
2024-07-22T04:00:00-04:00 New_York,,95,showers,56
2024-07-22T05:00:00-04:00 New_York,,95,showers,57
2024-07-22T05:49:00-04:00 New_York,TRUE,,,
2024-07-22T06:00:00-04:00 New_York,,95,showers,59
2024-07-22T07:00:00-04:00 New_York,,93,clear,63
2024-07-22T08:00:00-04:00 New_York,,88,clear,67
2024-07-22T09:00:00-04:00 New_York,,78,clear,70
2024-07-22T10:00:00-04:00 New_York,,67,clear,74
2024-07-22T11:00:00-04:00 New_York,,59,clear,77
2024-07-22T12:00:00-04:00 New_York,,53,showers,79
2024-07-22T13:00:00-04:00 New_York,,49,showers,79
2024-07-22T14:00:00-04:00 New_York,,55,showers,76
2024-07-22T15:00:00-04:00 New_York,,74,showers,74
2024-07-22T16:00:00-04:00 New_York,,92,showers,71
2024-07-22T17:00:00-04:00 New_York,,92,showers,67
2024-07-22T18:00:00-04:00 New_York,,94,showers,65
2024-07-22T19:00:00-04:00 New_York,,92,showers,63
2024-07-22T20:00:00-04:00 New_York,,95,showers,61
2024-07-22T20:35:00-04:00 New_York,FALSE,,,
2024-07-22T21:00:00-04:00 New_York,,97,showers,61
2024-07-22T22:00:00-04:00 New_York,,97,cloudy,60
2024-07-22T23:00:00-04:00 New_York,,97,showers,60
2024-07-23T00:00:00-04:00 New_York,,99,showers,62
2024-07-23T01:00:00-04:00 New_York,,99,showers,62
2024-07-23T02:00:00-04:00 New_York,,99,showers,62
2024-07-23T03:00:00-04:00 New_York,,99,showers,62
2024-07-23T04:00:00-04:00 New_York,,99,showers,62
2024-07-23T05:00:00-04:00 New_York,,99,cloudy,63
2024-07-23T05:50:00-04:00 New_York,TRUE,,,
2024-07-23T06:00:00-04:00 New_York,,98,cloudy,64
2024-07-23T07:00:00-04:00 New_York,,98,cloudy,66
2024-07-23T08:00:00-04:00 New_York,,94,partlyCloudy,69
2024-07-23T09:00:00-04:00 New_York,,88,partlyCloudy,72
2024-07-23T10:00:00-04:00 New_York,,78,partlyCloudy,75
2024-07-23T11:00:00-04:00 New_York,,67,showers,77
2024-07-23T12:00:00-04:00 New_York,,62,showers,79
2024-07-23T13:00:00-04:00 New_York,,62,showers,80
2024-07-23T14:00:00-04:00 New_York,,57,showers,81
2024-07-23T15:00:00-04:00 New_York,,60,showers,81
2024-07-23T16:00:00-04:00 New_York,,60,showers,82
2024-07-23T17:00:00-04:00 New_York,,56,showers,80
2024-07-23T18:00:00-04:00 New_York,,62,showers,76
2024-07-23T19:00:00-04:00 New_York,,78,showers,72
2024-07-23T20:00:00-04:00 New_York,,83,partlyCloudy,69
2024-07-23T20:34:00-04:00 New_York,FALSE,,,
2024-07-23T21:00:00-04:00 New_York,,83,clear,67
2024-07-23T22:00:00-04:00 New_York,,85,partlyCloudy,65
2024-07-23T23:00:00-04:00 New_York,,87,showers,63
2024-07-24T00:00:00-04:00 New_York,,91,clear,60
2024-07-24T01:00:00-04:00 New_York,,91,clear,59
2024-07-24T02:00:00-04:00 New_York,,93,showers,58
2024-07-24T03:00:00-04:00 New_York,,94,showers,58
2024-07-24T04:00:00-04:00 New_York,,96,showers,57
2024-07-24T05:00:00-04:00 New_York,,97,showers,58
2024-07-24T05:51:00-04:00 New_York,TRUE,,,
2024-07-24T06:00:00-04:00 New_York,,98,showers,60
2024-07-24T07:00:00-04:00 New_York,,98,showers,63
2024-07-24T08:00:00-04:00 New_York,,97,showers,66
2024-07-24T09:00:00-04:00 New_York,,93,showers,69
2024-07-24T10:00:00-04:00 New_York,,87,showers,72
2024-07-24T11:00:00-04:00 New_York,,77,showers,75
2024-07-24T12:00:00-04:00 New_York,,69,showers,76
2024-07-24T13:00:00-04:00 New_York,,71,showers,77
2024-07-24T14:00:00-04:00 New_York,,82,showers,78
2024-07-24T15:00:00-04:00 New_York,,77,showers,76
2024-07-24T16:00:00-04:00 New_York,,74,showers,75
2024-07-24T17:00:00-04:00 New_York,,90,showers,72
2024-07-24T18:00:00-04:00 New_York,,90,showers,69
2024-07-24T19:00:00-04:00 New_York,,94,showers,66
2024-07-24T20:00:00-04:00 New_York,,94,showers,64
2024-07-24T20:33:00-04:00 New_York,FALSE,,,
2024-07-24T21:00:00-04:00 New_York,,97,showers,62
2024-07-24T22:00:00-04:00 New_York,,97,showers,61
2024-07-24T23:00:00-04:00 New_York,,97,showers,61
2024-07-25T00:00:00-04:00 New_York,,97,showers,60
2024-07-25T01:00:00-04:00 New_York,,97,showers,59
2024-07-25T02:00:00-04:00 New_York,,97,cloudy,59
2024-07-25T03:00:00-04:00 New_York,,97,cloudy,58
2024-07-25T04:00:00-04:00 New_York,,98,cloudy,57
2024-07-25T05:00:00-04:00 New_York,,98,cloudy,58
2024-07-25T05:52:00-04:00 New_York,TRUE,,,
2024-07-25T06:00:00-04:00 New_York,,97,cloudy,60
2024-07-25T07:00:00-04:00 New_York,,97,cloudy,62
2024-07-25T08:00:00-04:00 New_York,,93,partlyCloudy,64
2024-07-25T09:00:00-04:00 New_York,,86,cloudy,67
2024-07-25T10:00:00-04:00 New_York,,70,partlyCloudy,69
2024-07-25T11:00:00-04:00 New_York,,62,clear,71
2024-07-25T12:00:00-04:00 New_York,,56,partlyCloudy,73
2024-07-25T13:00:00-04:00 New_York,,51,partlyCloudy,74
2024-07-25T14:00:00-04:00 New_York,,48,partlyCloudy,75
2024-07-25T15:00:00-04:00 New_York,,47,partlyCloudy,75
2024-07-25T16:00:00-04:00 New_York,,47,partlyCloudy,74
2024-07-25T17:00:00-04:00 New_York,,50,partlyCloudy,73
2024-07-25T18:00:00-04:00 New_York,,54,partlyCloudy,69
2024-07-25T19:00:00-04:00 New_York,,61,clear,65
2024-07-25T20:00:00-04:00 New_York,,74,clear,60
2024-07-25T20:32:00-04:00 New_York,FALSE,,,
2024-07-25T21:00:00-04:00 New_York,,81,clear,57
2024-07-25T22:00:00-04:00 New_York,,84,clear,54
2024-07-25T23:00:00-04:00 New_York,,87,clear,53
2024-07-26T00:00:00-04:00 New_York,,95,showers,52
2024-07-26T01:00:00-04:00 New_York,,95,showers,52
2024-07-26T02:00:00-04:00 New_York,,92,cloudy,52
2024-07-26T03:00:00-04:00 New_York,,92,partlyCloudy,51
2024-07-26T04:00:00-04:00 New_York,,96,showers,50
2024-07-26T05:00:00-04:00 New_York,,96,showers,51
2024-07-26T05:53:00-04:00 New_York,TRUE,,,
2024-07-26T06:00:00-04:00 New_York,,97,showers,54
2024-07-26T07:00:00-04:00 New_York,,95,showers,57
2024-07-26T08:00:00-04:00 New_York,,87,partlyCloudy,61
2024-07-26T09:00:00-04:00 New_York,,75,clear,65
2024-07-26T10:00:00-04:00 New_York,,65,clear,68
2024-07-26T11:00:00-04:00 New_York,,59,clear,71
2024-07-26T12:00:00-04:00 New_York,,54,clear,73
2024-07-26T13:00:00-04:00 New_York,,50,clear,74
2024-07-26T14:00:00-04:00 New_York,,47,partlyCloudy,75
2024-07-26T15:00:00-04:00 New_York,,46,partlyCloudy,76
2024-07-26T16:00:00-04:00 New_York,,46,partlyCloudy,76
2024-07-26T17:00:00-04:00 New_York,,48,clear,74
2024-07-26T18:00:00-04:00 New_York,,54,clear,70
2024-07-26T19:00:00-04:00 New_York,,64,clear,65
2024-07-26T20:00:00-04:00 New_York,,76,clear,61
2024-07-26T20:31:00-04:00 New_York,FALSE,,,
2024-07-26T21:00:00-04:00 New_York,,82,clear,57
2024-07-26T22:00:00-04:00 New_York,,83,clear,55
2024-07-26T23:00:00-04:00 New_York,,83,clear,53
2024-07-27T00:00:00-04:00 New_York,,82,clear,51
2024-07-27T01:00:00-04:00 New_York,,83,clear,50
2024-07-27T02:00:00-04:00 New_York,,83,clear,49
2024-07-27T03:00:00-04:00 New_York,,85,clear,48
2024-07-27T04:00:00-04:00 New_York,,85,clear,47
2024-07-27T05:00:00-04:00 New_York,,85,clear,48
2024-07-27T05:54:00-04:00 New_York,TRUE,,,
2024-07-27T06:00:00-04:00 New_York,,83,clear,51
2024-07-27T07:00:00-04:00 New_York,,80,clear,56
2024-07-27T08:00:00-04:00 New_York,,68,clear,61
2024-07-27T09:00:00-04:00 New_York,,58,clear,66
2024-07-27T10:00:00-04:00 New_York,,50,clear,71
2024-07-27T11:00:00-04:00 New_York,,46,clear,74
2024-07-27T12:00:00-04:00 New_York,,44,clear,77
2024-07-27T13:00:00-04:00 New_York,,42,clear,79
2024-07-27T14:00:00-04:00 New_York,,40,clear,80
2024-07-27T15:00:00-04:00 New_York,,40,clear,81
2024-07-27T16:00:00-04:00 New_York,,41,clear,81
2024-07-27T17:00:00-04:00 New_York,,44,clear,79
2024-07-27T18:00:00-04:00 New_York,,51,clear,75
2024-07-27T19:00:00-04:00 New_York,,67,clear,70
2024-07-27T20:00:00-04:00 New_York,,74,clear,66
2024-07-27T20:30:00-04:00 New_York,FALSE,,,
2024-07-27T21:00:00-04:00 New_York,,80,clear,62
2024-07-27T22:00:00-04:00 New_York,,82,clear,60
2024-07-27T23:00:00-04:00 New_York,,82,clear,58
2024-07-28T00:00:00-04:00 New_York,,88,clear,56
2024-07-28T01:00:00-04:00 New_York,,90,clear,55
2024-07-28T02:00:00-04:00 New_York,,91,clear,54
2024-07-28T03:00:00-04:00 New_York,,92,clear,53
2024-07-28T04:00:00-04:00 New_York,,93,clear,53
2024-07-28T05:00:00-04:00 New_York,,93,clear,53
2024-07-28T05:55:00-04:00 New_York,TRUE,,,
2024-07-28T06:00:00-04:00 New_York,,93,clear,56
2024-07-28T07:00:00-04:00 New_York,,89,clear,60
2024-07-28T08:00:00-04:00 New_York,,78,clear,65
2024-07-28T09:00:00-04:00 New_York,,66,clear,70
2024-07-28T10:00:00-04:00 New_York,,57,clear,74
2024-07-28T11:00:00-04:00 New_York,,50,clear,78
2024-07-28T12:00:00-04:00 New_York,,45,clear,80
2024-07-28T13:00:00-04:00 New_York,,43,clear,82
2024-07-28T14:00:00-04:00 New_York,,41,clear,84
2024-07-28T15:00:00-04:00 New_York,,40,clear,85
2024-07-28T16:00:00-04:00 New_York,,41,clear,85
2024-07-28T17:00:00-04:00 New_York,,42,clear,83
2024-07-28T18:00:00-04:00 New_York,,53,clear,79
2024-07-28T19:00:00-04:00 New_York,,66,clear,74
2024-07-28T20:00:00-04:00 New_York,,77,clear,70
2024-07-28T20:29:00-04:00 New_York,FALSE,,,
2024-07-28T21:00:00-04:00 New_York,,83,clear,66
2024-07-28T22:00:00-04:00 New_York,,84,clear,64
2024-07-28T23:00:00-04:00 New_York,,85,clear,61
2024-07-29T00:00:00-04:00 New_York,,78,clear,60
2024-07-29T01:00:00-04:00 New_York,,79,clear,59
2024-07-29T02:00:00-04:00 New_York,,80,clear,58
2024-07-29T03:00:00-04:00 New_York,,81,clear,57
2024-07-29T04:00:00-04:00 New_York,,81,clear,56
2024-07-29T05:00:00-04:00 New_York,,81,clear,56
2024-07-29T05:56:00-04:00 New_York,TRUE,,,
2024-07-29T06:00:00-04:00 New_York,,80,clear,59
2024-07-29T07:00:00-04:00 New_York,,81,clear,63
2024-07-29T08:00:00-04:00 New_York,,73,clear,68
2024-07-29T09:00:00-04:00 New_York,,64,clear,72
2024-07-29T10:00:00-04:00 New_York,,57,partlyCloudy,76
2024-07-29T11:00:00-04:00 New_York,,54,cloudy,79
2024-07-29T12:00:00-04:00 New_York,,51,cloudy,81
2024-07-29T13:00:00-04:00 New_York,,48,clear,83
2024-07-29T14:00:00-04:00 New_York,,47,clear,84
2024-07-29T15:00:00-04:00 New_York,,46,clear,85
2024-07-29T16:00:00-04:00 New_York,,46,clear,85
2024-07-29T17:00:00-04:00 New_York,,48,clear,83
2024-07-29T18:00:00-04:00 New_York,,58,clear,79
2024-07-29T19:00:00-04:00 New_York,,71,showers,74
2024-07-29T20:00:00-04:00 New_York,,82,clear,70
2024-07-29T20:28:00-04:00 New_York,FALSE,,,
2024-07-29T21:00:00-04:00 New_York,,87,clear,67
2024-07-29T22:00:00-04:00 New_York,,88,clear,65
2024-07-29T23:00:00-04:00 New_York,,87,clear,63
2024-07-30T00:00:00-04:00 New_York,,83,clear,62
2024-07-30T01:00:00-04:00 New_York,,88,clear,61
2024-07-30T02:00:00-04:00 New_York,,89,clear,60
2024-07-30T03:00:00-04:00 New_York,,91,clear,60
2024-07-30T04:00:00-04:00 New_York,,90,clear,60
2024-07-30T05:00:00-04:00 New_York,,88,clear,60
2024-07-30T05:57:00-04:00 New_York,TRUE,,,
2024-07-30T06:00:00-04:00 New_York,,89,clear,63
2024-07-30T07:00:00-04:00 New_York,,91,clear,66
2024-07-30T08:00:00-04:00 New_York,,83,clear,70
2024-07-30T09:00:00-04:00 New_York,,75,clear,75
2024-07-30T10:00:00-04:00 New_York,,66,clear,78
2024-07-30T11:00:00-04:00 New_York,,58,clear,82
2024-07-30T12:00:00-04:00 New_York,,52,clear,84
2024-07-30T13:00:00-04:00 New_York,,48,partlyCloudy,85
2024-07-30T14:00:00-04:00 New_York,,48,showers,86
2024-07-30T15:00:00-04:00 New_York,,49,partlyCloudy,84
2024-07-30T16:00:00-04:00 New_York,,51,showers,82
2024-07-30T17:00:00-04:00 New_York,,67,showers,79
2024-07-30T18:00:00-04:00 New_York,,84,showers,75
2024-07-30T19:00:00-04:00 New_York,,93,showers,72
2024-07-30T20:00:00-04:00 New_York,,94,showers,70
2024-07-30T20:27:00-04:00 New_York,FALSE,,,
2024-07-30T21:00:00-04:00 New_York,,95,showers,69
2024-07-30T22:00:00-04:00 New_York,,96,showers,68
2024-07-30T23:00:00-04:00 New_York,,96,showers,67
2024-07-31T00:00:00-04:00 New_York,,98,showers,64
2024-07-31T01:00:00-04:00 New_York,,98,showers,64
2024-07-31T02:00:00-04:00 New_York,,98,showers,64
2024-07-31T03:00:00-04:00 New_York,,98,showers,64
2024-07-31T04:00:00-04:00 New_York,,99,showers,64
2024-07-31T05:00:00-04:00 New_York,,98,cloudy,65
2024-07-31T05:58:00-04:00 New_York,TRUE,,,
2024-07-31T06:00:00-04:00 New_York,,98,cloudy,66
2024-07-31T07:00:00-04:00 New_York,,97,cloudy,68
2024-07-31T08:00:00-04:00 New_York,,96,showers,70
2024-07-31T09:00:00-04:00 New_York,,92,showers,72
2024-07-31T10:00:00-04:00 New_York,,81,showers,74
2024-07-31T11:00:00-04:00 New_York,,80,showers,76
2024-07-31T12:00:00-04:00 New_York,,72,showers,77
2024-07-31T13:00:00-04:00 New_York,,69,showers,78
2024-07-31T14:00:00-04:00 New_York,,65,showers,78
2024-07-31T15:00:00-04:00 New_York,,74,showers,78
2024-07-31T16:00:00-04:00 New_York,,89,showers,77
2024-07-31T17:00:00-04:00 New_York,,91,showers,76
2024-07-31T18:00:00-04:00 New_York,,92,showers,73
2024-07-31T19:00:00-04:00 New_York,,94,showers,70
2024-07-31T20:00:00-04:00 New_York,,96,showers,67
2024-07-31T20:26:00-04:00 New_York,FALSE,,,
2024-07-31T21:00:00-04:00 New_York,,96,showers,65
2024-07-31T22:00:00-04:00 New_York,,96,showers,64
2024-07-31T23:00:00-04:00 New_York,,96,showers,63
2024-08-01T00:00:00-04:00 New_York,,89,clear,63
2024-08-01T01:00:00-04:00 New_York,,89,clear,62
2024-08-01T02:00:00-04:00 New_York,,89,clear,62
2024-08-01T03:00:00-04:00 New_York,,89,clear,61
2024-08-01T04:00:00-04:00 New_York,,88,clear,61
2024-08-01T05:00:00-04:00 New_York,,87,partlyCloudy,61
2024-08-01T05:59:00-04:00 New_York,TRUE,,,
2024-08-01T06:00:00-04:00 New_York,,84,showers,63
2024-08-01T07:00:00-04:00 New_York,,83,showers,65
2024-08-01T08:00:00-04:00 New_York,,83,showers,66
2024-08-01T09:00:00-04:00 New_York,,91,showers,68
2024-08-01T10:00:00-04:00 New_York,,95,showers,70
